typeCode,freqCode,refPeriodId,refYear,refMonth,period,CountryCode,Country,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate,Mineral
A,20230101,2023,52,2023,36,AUS,Australia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,24.3,FALSE,8,kg,24.3,FALSE,24.3,FALSE,27.0,FALSE,1656.853,1436.94,1656.853,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,36,AUS,Australia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4071.17,FALSE,8,kg,4071.17,FALSE,4071.17,FALSE,4071.17,FALSE,,27504.149,27504.149,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,40,AUT,Austria,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,FALSE,8,kg,2.0,FALSE,2.0,FALSE,0.0,FALSE,32.438,,32.438,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,56,BEL,Belgium,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5378.0,FALSE,8,kg,5378.0,FALSE,5378.0,FALSE,0.0,FALSE,195686.157,,195686.157,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,56,BEL,Belgium,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6221.09,FALSE,8,kg,6221.09,FALSE,6221.09,FALSE,0.0,FALSE,,13202.214,13202.214,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,72,BWA,Botswana,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,94.0,FALSE,8,kg,94.0,FALSE,2419.3,FALSE,0.0,FALSE,,53.024,53.024,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,76,BRA,Brazil,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,0.0,FALSE,191.0,100.0,191.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,104,MMR,Myanmar,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,14750.0,FALSE,8,kg,14750.0,FALSE,14750.0,FALSE,0.0,FALSE,,20250.5,20250.5,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,156,CHN,China,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16776854.0,FALSE,8,kg,16776854.0,FALSE,16776854.0,FALSE,0.0,FALSE,38765725.0,,38765725.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,180,COD,Dem. Rep. of the Congo,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,65.0,FALSE,8,kg,65.0,FALSE,65.0,FALSE,0.0,FALSE,13793.55,,13793.55,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,180,COD,Dem. Rep. of the Congo,X,Export,0,W00,World,0,W00,World,H4,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5491.0,FALSE,8,kg,5491.0,FALSE,5491.0,FALSE,0.0,FALSE,,146.137,146.137,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,203,CZE,Czechia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,808.0,FALSE,8,kg,808.0,FALSE,808.0,FALSE,0.0,FALSE,72142.0,67748.0,72142.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,203,CZE,Czechia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4.0,FALSE,8,kg,4.0,FALSE,4.0,FALSE,0.0,FALSE,,117.0,117.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,208,DNK,Denmark,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,0.0,FALSE,19.594,,19.594,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,246,FIN,Finland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1783366.0,FALSE,8,kg,1783366.0,FALSE,1783366.0,FALSE,0.0,FALSE,11231235.551,,11231235.551,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,251,FRA,France,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2200.438,TRUE,-1,,0.0,FALSE,2200.438,TRUE,0.0,FALSE,19951.569,,19951.569,6,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,251,FRA,France,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1522.0,FALSE,8,kg,1522.0,FALSE,1522.0,FALSE,0.0,FALSE,,24681.038,24681.038,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,275,PSE,Palestine,M,Import,0,W00,World,0,W00,World,H4,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,-1,,0.0,FALSE,,FALSE,0.0,FALSE,8956.257,,8956.257,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,276,DEU,Germany,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43771.224,TRUE,-1,,0.0,FALSE,43771.224,TRUE,0.0,FALSE,1480687.086,,1480687.086,6,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,276,DEU,Germany,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43297.0,FALSE,8,kg,43297.0,FALSE,43297.0,FALSE,0.0,FALSE,,540860.295,540860.295,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,320,GTM,Guatemala,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,809.0,FALSE,8,kg,809.0,FALSE,809.0,FALSE,0.0,FALSE,5842.0,,5842.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,348,HUN,Hungary,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25.0,FALSE,8,kg,25.0,FALSE,25.0,FALSE,0.0,FALSE,1696.0,,1696.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,352,ISL,Iceland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,7.0,FALSE,8,kg,7.0,FALSE,7.0,FALSE,0.0,FALSE,595.086,535.583,595.086,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,360,IDN,Indonesia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,542.0,FALSE,8,kg,542.0,FALSE,542.0,FALSE,0.0,FALSE,8129.0,,8129.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,372,IRL,Ireland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2717.0,FALSE,8,kg,2717.0,FALSE,2717.0,FALSE,0.0,FALSE,67857.175,,67857.175,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,372,IRL,Ireland,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,3758.0,FALSE,8,kg,3758.0,FALSE,3758.0,FALSE,0.0,FALSE,,18375.079,18375.079,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,380,ITA,Italy,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,310740.0,FALSE,8,kg,310740.0,FALSE,310740.0,FALSE,0.0,FALSE,1115394.539,,1115394.539,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,380,ITA,Italy,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1961129.0,FALSE,8,kg,1961129.0,FALSE,1961129.0,FALSE,0.0,FALSE,,5735200.138,5735200.138,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,398,KAZ,Kazakhstan,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,6.0,FALSE,8,kg,6.0,FALSE,6.0,FALSE,0.0,FALSE,125.71,,125.71,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,410,KOR,South Korea,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,10.075,FALSE,8,kg,10.075,FALSE,10.075,FALSE,0.0,FALSE,340.0,,340.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,410,KOR,South Korea,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,0.25,FALSE,8,kg,0.25,FALSE,0.25,FALSE,0.0,FALSE,,372.0,372.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,440,LTU,Lithuania,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,0.0,FALSE,22.0,,22.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,458,MYS,Malaysia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,591650.5,FALSE,8,kg,591650.5,FALSE,591650.5,FALSE,0.0,FALSE,595819.616,,595819.616,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,458,MYS,Malaysia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1437903.8,FALSE,8,kg,1437903.8,FALSE,1437903.8,FALSE,0.0,FALSE,,1304832.086,1304832.086,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,480,MUS,Mauritius,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,8.0,FALSE,8,kg,8.0,FALSE,8.0,FALSE,0.0,FALSE,43.166,36.561,43.166,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,490,S19,"Other Asia, nes",M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2138000.0,FALSE,21,1000 KG,2138.0,FALSE,2138000.0,FALSE,0.0,FALSE,19861731.199,,19861731.199,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,490,S19,"Other Asia, nes",X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1434236.231,TRUE,21,1000 KG,1432.0,FALSE,1434236.231,TRUE,0.0,FALSE,,5489516.832,5489516.832,6,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,504,MAR,Morocco,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1454962.0,FALSE,8,kg,1454962.0,FALSE,1454962.0,FALSE,0.0,FALSE,8563082.465,,8563082.465,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,504,MAR,Morocco,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,303.46,FALSE,8,kg,303.46,FALSE,303.46,FALSE,0.0,FALSE,,315.553,315.553,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,512,OMN,Oman,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,-1,,0.0,FALSE,,FALSE,0.0,FALSE,23.407,,23.407,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,528,NLD,Netherlands,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2816.0,FALSE,8,kg,2816.0,FALSE,2816.0,FALSE,0.0,FALSE,191567.28,,191567.28,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,528,NLD,Netherlands,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12655.555,TRUE,8,kg,12648.0,FALSE,12655.555,TRUE,0.0,FALSE,,255376.185,255376.185,6,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,554,NZL,New Zealand,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,11.0,FALSE,217.319,,217.319,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,554,NZL,New Zealand,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,27.0,FALSE,8,kg,27.0,FALSE,27.0,FALSE,27.0,FALSE,,1411.962,1411.962,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,566,NGA,Nigeria,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2.0,FALSE,8,kg,2.0,FALSE,2.0,FALSE,0.0,FALSE,73.224,,73.224,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,616,POL,Poland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,211.0,FALSE,8,kg,211.0,FALSE,211.0,FALSE,0.0,FALSE,15832.0,,15832.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,620,PRT,Portugal,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,25.0,FALSE,8,kg,25.0,FALSE,25.0,FALSE,0.0,FALSE,406.557,,406.557,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,620,PRT,Portugal,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,43.0,FALSE,8,kg,43.0,FALSE,43.0,FALSE,0.0,FALSE,,289.78,289.78,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,642,ROU,Romania,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,501.0,FALSE,8,kg,501.0,FALSE,501.0,FALSE,0.0,FALSE,32601.41,31287.34,32601.41,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,682,SAU,Saudi Arabia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,-1,,0.0,FALSE,,FALSE,0.0,FALSE,47340.799,,47340.799,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,688,SRB,Serbia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,225.0,FALSE,8,kg,225.0,FALSE,225.0,FALSE,0.0,FALSE,19430.0,19430.0,19430.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,690,SYC,Seychelles,M,Import,0,W00,World,0,W00,World,H5,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,216.0,FALSE,8,kg,216.0,FALSE,216.0,FALSE,0.0,FALSE,3982.197,,3982.197,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,699,IND,India,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1100.0,FALSE,8,kg,1100.0,FALSE,1100.0,FALSE,0.0,FALSE,10341.702,,10341.702,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,702,SGP,Singapore,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2083.929,TRUE,21,1000 KG,1.84,FALSE,2083.929,TRUE,0.0,FALSE,24522.311,,24522.311,6,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,702,SGP,Singapore,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,140.0,FALSE,21,1000 KG,0.14,FALSE,140.0,FALSE,0.0,FALSE,,12214.991,12214.991,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,703,SVK,Slovakia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,276.561,TRUE,-1,,0.0,FALSE,276.561,TRUE,0.0,FALSE,21857.845,21857.845,21857.845,6,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,703,SVK,Slovakia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250.0,FALSE,8,kg,250.0,FALSE,250.0,FALSE,0.0,FALSE,,26220.764,26220.764,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,710,ZAF,South Africa,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,13473.5,FALSE,8,kg,13473.5,FALSE,13473.5,FALSE,0.0,FALSE,,54893.257,54893.257,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,710,ZAF,South Africa,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,275.45,FALSE,8,kg,275.45,FALSE,275.45,FALSE,0.0,FALSE,,9848.813,9848.813,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,724,ESP,Spain,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,4415.8,FALSE,8,kg,4415.8,FALSE,4415.8,FALSE,0.0,FALSE,5778.656,,5778.656,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,724,ESP,Spain,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,502.0,FALSE,8,kg,502.0,FALSE,502.0,FALSE,0.0,FALSE,,39263.188,39263.188,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,752,SWE,Sweden,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,5000.0,FALSE,8,kg,5000.0,FALSE,5000.0,FALSE,0.0,FALSE,174643.897,,174643.897,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,752,SWE,Sweden,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,-1,,0.0,FALSE,,FALSE,0.0,FALSE,,471.246,471.246,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,757,CHE,Switzerland,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,0.0,FALSE,1.113,,1.113,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,764,THA,Thailand,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,250.0,FALSE,8,kg,250.0,FALSE,250.0,FALSE,0.0,FALSE,7275.01,,7275.01,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,784,ARE,United Arab Emirates,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,,0.0,FALSE,-1,,0.0,FALSE,,FALSE,0.0,FALSE,1200.0,,1200.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,792,TUR,Turkey,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,56.0,FALSE,8,kg,56.0,FALSE,56.0,FALSE,0.0,FALSE,5201.0,4573.4,5201.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,792,TUR,Turkey,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,1.0,FALSE,8,kg,1.0,FALSE,1.0,FALSE,0.0,FALSE,,100.0,100.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,826,GBR,United Kingdom,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,222.0,FALSE,8,kg,222.0,FALSE,222.0,FALSE,0.0,FALSE,16955.053,,16955.053,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,826,GBR,United Kingdom,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,12276.0,FALSE,8,kg,12276.0,FALSE,12276.0,FALSE,0.0,FALSE,,486819.213,486819.213,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,834,TZA,Tanzania,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,15.0,FALSE,8,kg,15.0,FALSE,15.0,FALSE,0.0,FALSE,,11.0,11.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,842,USA,United States,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,17944.0,FALSE,8,kg,17944.0,FALSE,6793.0,FALSE,0.0,FALSE,1077002.0,1063410.0,1077002.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,842,USA,United States,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2974.0,FALSE,8,kg,2974.0,FALSE,2974.0,FALSE,0.0,FALSE,,96646.0,96646.0,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,894,ZMB,Zambia,M,Import,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,2661.01,FALSE,8,kg,2661.01,FALSE,2660.38,FALSE,0.0,FALSE,1439.506,0.049,1439.506,0,FALSE,TRUE,,Cobalt
A,20230101,2023,52,2023,894,ZMB,Zambia,X,Export,0,W00,World,0,W00,World,H6,HS,TRUE,260500,Cobalt ores and concentrates,6,TRUE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,342.25,FALSE,8,kg,342.25,FALSE,342161.0,FALSE,0.0,FALSE,,323312.942,323312.942,0,FALSE,TRUE,,Cobalt
